order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,payment_method,gender,age,total_sales
A18211,06-01-2026,12-09-2026,27-03-2026,Delivered,C4254,Michelle Shelton,India,Arizona,South Tammychester,P244,upon,Electronics,Laptop,Hawkins-Nguyen,2,20751,NetBanking,Male,30,41502
A18212,19-01-2026,28-04-2026,03-06-2026,Delivered,C4586,Timothy Perkins,India,Nebraska,New Rhonda,P113,ten,Electronics,Laptop,Gallagher Ltd,4,46689,UPI,Male,48,186757
A18213,07-09-2026,05-08-2026,20-08-2026,Delivered,C7283,Mark Smith,India,Delaware,Amyfurt,P488,usually,Home,Furniture,"Frank, Wallace and Gray",4,20656,Card,Male,28,82624
A18214,29-08-2026,18-10-2026,09-09-2026,Delivered,C1564,Angel Turner,India,Georgia,Sherryside,P200,myself,Home,Furniture,"Parker, Johnson and Adams",4,23531,UPI,Male,53,94125
A18215,18-10-2026,13-09-2026,07-11-2026,Delivered,C2142,Deborah Craig,India,Maryland,Michaelmouth,P135,new,Home,Kitchen,"Johnson, Williams and Valencia",2,48756,UPI,Female,27,97512
A18216,18-04-2026,17-08-2026,28-01-2026,Delivered,C9658,Joseph Carter,India,Virginia,Port Joshua,P173,live,Fashion,Clothing,Thornton-Buck,4,27311,Card,Female,62,109243
A18217,03-02-2026,10-10-2026,23-07-2026,Delivered,C5833,Lori Wall MD,India,Ohio,Westfort,P907,believe,Fashion,Clothing,Ortega and Sons,1,48557,NetBanking,Male,18,48557
A18218,21-02-2026,27-12-2026,09-01-2026,Delivered,C1401,Heather Cantrell,India,Iowa,Lake Katherine,P310,over,Home,Furniture,"Martin, Williams and Douglas",5,31905,UPI,Female,62,159524
A18219,05-10-2026,15-03-2026,07-03-2026,Delivered,C2710,Joseph Gomez,India,Alabama,Wellsfort,P724,western,Electronics,Accessories,Scott-Allen,2,1420,Card,Male,23,2841
A18220,25-08-2026,13-07-2026,02-02-2026,Delivered,C3545,Erin Davis,India,Washington,Mcleanfort,P400,change,Fashion,Footwear,Patterson PLC,3,32569,UPI,Female,28,97707
A18221,09-03-2026,01-05-2026,03-10-2026,Delivered,C5174,Linda Byrd,India,Arkansas,Boydfort,P366,wonder,Fashion,Clothing,"Schaefer, Hall and Buchanan",4,37271,UPI,Female,31,149084
A18222,27-05-2026,27-06-2026,27-04-2026,Delivered,C6106,Beth Vazquez,India,Nebraska,East Monicabury,P963,drive,Electronics,Mobile,Woods-Mayer,3,10393,COD,Female,31,31180
A18223,10-04-2026,28-03-2026,21-04-2026,Delivered,C9214,Jay Martinez,India,Maryland,New Ashley,P900,baby,Home,Furniture,Pacheco Ltd,1,8945,COD,Female,26,8945
A18224,11-03-2026,19-06-2026,06-11-2026,Delivered,C7935,John Ruiz,India,Vermont,West Gabriellestad,P149,recently,Fashion,Footwear,"Patton, Williamson and Cisneros",2,49680,COD,Male,59,99361
A18225,18-04-2026,13-05-2026,09-11-2026,Delivered,C5609,Donald Carpenter,India,Nevada,Liton,P625,senior,Fashion,Footwear,Turner-Lopez,5,34105,NetBanking,Female,48,170523
A18226,13-01-2026,14-04-2026,08-06-2026,Delivered,C6214,Miguel Ponce,India,Oregon,Anthonystad,P137,Mr,Fashion,Clothing,Hines-Riley,4,38950,UPI,Male,59,155802
A18227,02-02-2026,11-03-2026,24-12-2026,Delivered,C8134,Victor Hall,India,Rhode Island,East Markburgh,P568,thousand,Electronics,Accessories,Taylor-Cook,4,7697,NetBanking,Male,63,30788
A18228,21-12-2026,22-04-2026,24-07-2026,Delivered,C4420,Rachel Harper,India,Oklahoma,Lake Lindachester,P132,against,Home,Kitchen,"Garrett, Phillips and Smith",3,2050,UPI,Male,19,6151
A18229,01-12-2026,14-09-2026,30-06-2026,Delivered,C7031,Lisa Lewis,India,Mississippi,New Brandonchester,P400,majority,Home,Furniture,Castillo and Sons,5,6286,UPI,Female,31,31429
A18230,28-12-2026,11-04-2026,06-06-2026,Delivered,C5736,Jose Long,India,Idaho,Port Jennifermouth,P861,marriage,Electronics,Accessories,"Miller, Owens and Davidson",2,49409,Card,Female,39,98818
A18231,25-01-2026,08-11-2026,26-01-2026,Delivered,C4287,Kevin Jones,India,Texas,Dennisberg,P769,one,Fashion,Footwear,Turner and Sons,2,20845,UPI,Female,50,41689
A18232,27-08-2026,14-03-2026,03-05-2026,Delivered,C7810,Willie Lopez,India,Mississippi,Tonyaburgh,P263,answer,Fashion,Footwear,"Saunders, Miller and Brooks",1,8098,NetBanking,Male,48,8098
A18233,05-10-2026,14-07-2026,17-08-2026,Delivered,C8006,Taylor Bennett,India,Tennessee,Port Marcus,P356,third,Fashion,Clothing,Mcknight Group,2,46432,COD,Male,37,92864
A18234,08-10-2026,22-08-2026,15-01-2026,Delivered,C7106,Charles White,India,Maryland,Lake Valerieport,P217,enter,Home,Furniture,Marshall LLC,4,7331,NetBanking,Female,50,29324
A18235,30-08-2026,15-01-2026,04-01-2026,Delivered,C3466,Amanda Ford,India,Connecticut,Vegabury,P375,onto,Electronics,Accessories,King-Miller,2,7310,Card,Female,41,14621
A18236,24-11-2026,27-11-2026,01-06-2026,Delivered,C3185,Matthew Hickman,India,Oregon,Wilsonmouth,P166,thought,Home,Kitchen,"Hill, Bowers and Russell",3,48741,UPI,Female,52,146222
A18237,18-02-2026,30-06-2026,30-12-2026,Delivered,C9307,Mrs. Amy Mcdowell MD,India,South Dakota,New Brenda,P928,fast,Fashion,Footwear,Douglas-Rasmussen,4,33655,Card,Female,19,134622
A18238,29-03-2026,09-06-2026,29-07-2026,Delivered,C3583,Mr. Timothy Baxter,India,Washington,Greenport,P269,state,Electronics,Accessories,"Mcintosh, Jordan and Ramsey",3,25682,UPI,Female,26,77045
A18239,19-11-2026,21-12-2026,10-02-2026,Delivered,C9501,Frances Sutton,India,Alaska,North Victoria,P773,he,Home,Kitchen,Gill Inc,3,23250,NetBanking,Female,25,69751
A18240,19-10-2026,05-03-2026,14-02-2026,Delivered,C2790,Derek Knox,India,Montana,East Sharonview,P261,fall,Fashion,Clothing,Hernandez LLC,3,43323,UPI,Female,37,129969
A18241,29-05-2026,25-06-2026,27-04-2026,Delivered,C2935,Lindsay Freeman,India,Rhode Island,Garciamouth,P486,side,Home,Kitchen,Edwards PLC,2,5795,NetBanking,Female,52,11590
A18242,23-06-2026,28-01-2026,09-11-2026,Delivered,C9121,Kimberly Lewis,India,Oklahoma,Davidland,P818,interest,Home,Kitchen,Adkins-Rodriguez,2,30009,NetBanking,Male,33,60018
A18243,16-08-2026,30-09-2026,26-03-2026,Delivered,C4600,Ruben Miller,India,New Hampshire,Henryton,P122,skill,Electronics,Laptop,Williams PLC,3,40197,Card,Female,52,120592
A18244,29-07-2026,02-04-2026,17-01-2026,Delivered,C6611,Dominique Hart,India,Massachusetts,South Michael,P781,section,Home,Furniture,Murray LLC,5,13424,NetBanking,Female,29,67120
A18245,10-11-2026,01-07-2026,29-11-2026,Delivered,C7244,Stephanie Mills,India,North Dakota,North Kimberlyside,P669,remain,Home,Furniture,Hernandez-Fisher,1,14009,COD,Male,61,14009
A18246,07-08-2026,17-07-2026,08-11-2026,Delivered,C9343,Andrea Gregory,India,Maine,East Ashley,P659,same,Fashion,Clothing,Bender-Mccormick,1,15573,Card,Male,55,15573
A18247,20-07-2026,07-11-2026,19-06-2026,Delivered,C3538,Elizabeth Ruiz,India,Washington,Stewartberg,P881,pay,Home,Furniture,Warren Ltd,5,34554,UPI,Male,33,172768
A18248,24-06-2026,04-08-2026,08-04-2026,Delivered,C7816,Carl Davis DDS,India,Kansas,North Stacey,P915,pass,Electronics,Laptop,Douglas-Jones,1,38251,COD,Male,57,38251
A18249,31-10-2026,10-09-2026,03-09-2026,Delivered,C2991,Jeremy Larsen,India,South Dakota,Tammyberg,P677,necessary,Fashion,Footwear,Jacobs-Campbell,4,6516,COD,Male,39,26062
A18250,14-05-2026,22-01-2026,19-12-2026,Delivered,C8263,Samuel Medina,India,Michigan,Samueltown,P854,road,Electronics,Accessories,Jarvis-Weiss,3,42524,NetBanking,Female,40,127572
A18251,06-09-2026,28-08-2026,21-07-2026,Delivered,C4445,Vincent Harris,India,North Dakota,South Thomas,P512,sport,Fashion,Clothing,Vega-Wright,2,16702,UPI,Female,24,33404
A18252,04-08-2026,08-09-2026,16-02-2026,Delivered,C8630,Samuel Zamora,India,Utah,West Ralphmouth,P895,experience,Home,Kitchen,"Phillips, Carney and Adams",1,19624,UPI,Male,24,19624
A18253,17-11-2026,11-08-2026,01-04-2026,Delivered,C3021,Denise Cherry,India,Connecticut,Randyberg,P349,these,Fashion,Footwear,"Jones, Frederick and Schultz",5,13141,NetBanking,Female,48,65706
A18254,03-06-2026,24-12-2026,06-02-2026,Delivered,C3179,Robin Roy,India,Indiana,East Amymouth,P206,way,Electronics,Accessories,Stephens Group,1,48153,NetBanking,Female,57,48153
A18255,16-09-2026,04-01-2026,21-02-2026,Delivered,C3719,Joseph Campbell,India,Alaska,Castroton,P683,could,Electronics,Mobile,Thomas Group,5,11577,Card,Male,63,57886
A18256,13-03-2026,11-09-2026,05-12-2026,Delivered,C3546,Theresa Foster,India,New Jersey,Curtishaven,P951,chance,Fashion,Clothing,"Sullivan, Brown and Bennett",4,43591,UPI,Female,41,174366
A18257,27-10-2026,11-11-2026,08-08-2026,Delivered,C6827,Victoria Rice,India,North Carolina,Everettville,P965,real,Home,Furniture,Green Group,5,35370,COD,Female,45,176849
A18258,14-12-2026,09-07-2026,24-10-2026,Delivered,C2759,Anthony Chaney,India,New Mexico,Mauricebury,P780,hit,Home,Furniture,Lee-Montoya,4,40150,NetBanking,Male,54,160599
A18259,07-05-2026,15-11-2026,19-02-2026,Delivered,C6998,Carol Dawson,India,Georgia,East Christopherberg,P105,agreement,Fashion,Footwear,"Byrd, Powers and Smith",5,18546,Card,Female,35,92732
A18260,16-01-2026,03-11-2026,28-01-2026,Delivered,C7399,Joshua Barnes,India,Pennsylvania,Woodardfort,P603,but,Home,Kitchen,Cooper-Caldwell,1,2061,COD,Female,44,2061
A18261,06-01-2026,29-11-2026,06-12-2026,Delivered,C9439,Ashley Stark,India,Idaho,Albertstad,P369,drive,Home,Furniture,Brown Group,5,10455,Card,Female,48,52273
A18262,03-09-2026,05-06-2026,18-08-2026,Delivered,C2817,Rebecca Davis,India,Colorado,Port Jonathonview,P382,information,Home,Furniture,Owen Ltd,2,9720,NetBanking,Female,19,19439
A18263,18-11-2026,08-08-2026,27-04-2026,Delivered,C8341,Aaron Owens,India,Mississippi,Lake Tiffanymouth,P446,from,Home,Furniture,Finley Ltd,4,37159,NetBanking,Male,56,148634
A18264,20-07-2026,13-08-2026,23-12-2026,Delivered,C6320,Michael Mcguire,India,South Dakota,Gonzalesmouth,P356,decision,Fashion,Clothing,Moreno and Sons,2,49784,COD,Female,57,99568
A18265,14-06-2026,14-10-2026,27-05-2026,Delivered,C3573,Morgan Wilson,India,Massachusetts,Alexandershire,P745,in,Home,Kitchen,Gallegos-Brown,4,23598,UPI,Female,20,94394
A18266,30-06-2026,30-09-2026,03-04-2026,Delivered,C1452,Marc Greer,India,South Carolina,South Shannon,P109,receive,Home,Kitchen,Walker Inc,3,18472,Card,Male,36,55415
A18267,10-02-2026,16-08-2026,21-12-2026,Delivered,C8805,Christine Osborne,India,Connecticut,Moralesberg,P194,statement,Fashion,Footwear,Davis-Tucker,1,36195,NetBanking,Male,26,36195
A18268,16-10-2026,03-02-2026,03-08-2026,Delivered,C1101,Samantha Vasquez,India,Massachusetts,West Timothytown,P296,best,Fashion,Clothing,Mcdonald LLC,5,39377,COD,Female,57,196885
A18269,28-05-2026,21-02-2026,26-12-2026,Delivered,C7623,Andrew Austin,India,North Dakota,Thomasside,P657,movie,Fashion,Clothing,Miller-Gomez,1,33486,Card,Male,23,33486
A18270,03-05-2026,04-10-2026,13-05-2026,Delivered,C3687,Michelle Goodwin,India,Minnesota,Thorntonton,P991,go,Fashion,Clothing,"Randall, Sullivan and Brown",1,18188,COD,Female,51,18188
A18271,30-12-2026,09-11-2026,04-11-2026,Delivered,C6509,Amy Middleton,India,Connecticut,Peckville,P226,fly,Home,Furniture,"Dunn, Fuentes and Cooper",5,12359,UPI,Male,63,61793
A18272,09-07-2026,05-10-2026,27-01-2026,Delivered,C1174,Jim Davis,India,Hawaii,North Deborah,P163,become,Home,Kitchen,Butler LLC,4,8326,UPI,Female,60,33304
A18273,09-07-2026,20-02-2026,19-11-2026,Delivered,C8978,Sean Hill,India,Idaho,Greentown,P144,say,Home,Furniture,Pearson-Barber,5,23135,Card,Female,21,115677
A18274,20-05-2026,26-03-2026,11-11-2026,Delivered,C4737,John Mayo,India,Michigan,Littleland,P652,series,Fashion,Clothing,"Carr, Smith and Moran",1,25296,NetBanking,Male,62,25296
A18275,07-06-2026,11-11-2026,16-07-2026,Delivered,C2727,Laura Smith,India,Arkansas,Michaelmouth,P373,beautiful,Fashion,Clothing,"Miller, Powell and Kelley",5,11662,UPI,Female,42,58309
A18276,13-08-2026,26-05-2026,07-04-2026,Delivered,C1254,Dr. Rick Arroyo,India,Michigan,New Vickiefurt,P549,parent,Electronics,Accessories,Roberts Inc,5,34149,Card,Male,59,170744
A18277,22-07-2026,21-05-2026,20-04-2026,Delivered,C4612,Christopher Jackson,India,Montana,North Bradleyview,P668,age,Home,Kitchen,Christian-Murray,4,36683,NetBanking,Female,39,146734
A18278,01-10-2026,08-04-2026,04-04-2026,Delivered,C5995,Richard Tran,India,Maine,Williamsbury,P796,main,Electronics,Mobile,Gordon-Mcclain,5,25799,NetBanking,Male,39,128994
A18279,10-06-2026,19-10-2026,09-06-2026,Delivered,C7403,Mathew Solis,India,Connecticut,North Maria,P252,staff,Home,Furniture,Rojas Ltd,3,24989,NetBanking,Male,46,74966
A18280,10-07-2026,15-08-2026,21-09-2026,Delivered,C3537,John Hobbs,India,Montana,Cynthiashire,P993,her,Electronics,Mobile,Booth Group,5,22092,UPI,Male,19,110458
A18281,17-11-2026,14-01-2026,24-01-2026,Delivered,C3064,Martin Jackson,India,West Virginia,South Sarahfurt,P267,official,Fashion,Clothing,"Abbott, Simon and Morrison",2,33242,UPI,Female,35,66484
A18282,08-01-2026,29-11-2026,01-06-2026,Delivered,C5027,Mary Bishop,India,Idaho,Port Christine,P957,government,Home,Kitchen,"Curtis, Vazquez and Edwards",5,10472,UPI,Male,28,52358
A18283,10-03-2026,30-05-2026,12-11-2026,Delivered,C4712,Lauren Anderson,India,Massachusetts,Wellston,P460,just,Home,Furniture,"Mcdonald, Scott and Gordon",3,37050,Card,Male,28,111150
A18284,26-04-2026,15-03-2026,01-05-2026,Delivered,C8746,Nicholas King,India,Vermont,Lewisville,P844,central,Fashion,Footwear,Holt-Green,3,1432,NetBanking,Female,33,4295
A18285,26-03-2026,13-07-2026,20-02-2026,Delivered,C4823,Edgar Arellano,India,Ohio,Mariamouth,P925,edge,Electronics,Accessories,"Lee, Lopez and Mccoy",1,19862,COD,Male,22,19862
A18286,09-10-2026,03-04-2026,20-11-2026,Delivered,C2708,Stephanie Leach,India,Massachusetts,Hamptonhaven,P205,north,Home,Furniture,Fuller Ltd,4,45447,Card,Female,48,181790
A18287,06-08-2026,27-02-2026,19-11-2026,Delivered,C3581,Joseph Martinez,India,Texas,West Kelli,P775,lot,Home,Furniture,Morgan and Sons,2,1554,NetBanking,Male,22,3107
A18288,05-09-2026,24-02-2026,22-07-2026,Delivered,C6100,Todd Coleman,India,South Carolina,Port Mallory,P740,age,Home,Kitchen,Wood-Smith,3,49227,COD,Female,29,147681
A18289,04-08-2026,25-06-2026,28-12-2026,Delivered,C4391,Kevin Anderson,India,Nevada,East Susan,P778,every,Home,Kitchen,Paul and Sons,2,30468,COD,Male,65,60935
A18290,09-08-2026,15-01-2026,13-06-2026,Delivered,C5796,Sheryl Fowler,India,Maryland,New Johntown,P284,discussion,Home,Kitchen,Munoz-Heath,3,28264,Card,Female,56,84793
A18291,26-06-2026,15-10-2026,13-11-2026,Delivered,C9291,Kristina Hicks,India,Michigan,Hudsonside,P938,bed,Home,Furniture,Gonzalez-Shaffer,3,11414,COD,Male,28,34241
A18292,31-08-2026,19-05-2026,24-10-2026,Delivered,C5998,Heather Moore,India,Mississippi,Samanthaview,P933,collection,Home,Furniture,Norris-Boyd,3,29093,COD,Female,52,87278
A18293,29-11-2026,12-10-2026,03-06-2026,Delivered,C4192,Parker Turner,India,Virginia,Lauraborough,P356,agree,Fashion,Footwear,Matthews Inc,5,15671,Card,Female,28,78355
A18294,08-09-2026,08-11-2026,24-01-2026,Delivered,C5670,Donna Fisher,India,Alabama,Hessmouth,P152,future,Home,Furniture,"Arnold, Shields and Tucker",2,19940,NetBanking,Female,55,39880
A18295,14-12-2026,19-01-2026,27-07-2026,Delivered,C4624,Joshua Hayes,India,Wyoming,Lake Michelle,P869,yeah,Fashion,Clothing,"Scott, Williams and Hogan",2,44477,NetBanking,Female,32,88955
A18296,04-11-2026,24-01-2026,13-06-2026,Delivered,C4233,Andrea Hogan,India,Colorado,Willistown,P171,work,Home,Kitchen,Zavala Group,4,8882,NetBanking,Male,18,35527
A18297,15-01-2026,13-07-2026,25-05-2026,Delivered,C1293,Melissa Dominguez,India,New York,Jonathanchester,P829,fall,Fashion,Footwear,Johnston-Johnson,3,24260,NetBanking,Male,43,72781
A18298,01-02-2026,29-10-2026,12-01-2026,Delivered,C1519,Earl Johnson,India,Wisconsin,South Lisa,P666,talk,Fashion,Footwear,Mejia-Dixon,5,2892,UPI,Male,29,14459
A18299,11-09-2026,16-07-2026,05-01-2026,Delivered,C4866,Jessica Kim,India,Virginia,West Marie,P601,hope,Electronics,Accessories,Cantrell Ltd,2,47681,UPI,Female,29,95362
A18300,12-02-2026,26-10-2026,11-04-2026,Delivered,C6693,Nicole Bradley,India,Mississippi,Port Jennifer,P263,government,Electronics,Accessories,Tucker Inc,2,35761,COD,Female,24,71522
A18301,01-09-2026,17-06-2026,30-12-2026,Delivered,C8646,Michele Schwartz,India,Louisiana,East Curtismouth,P392,use,Home,Kitchen,Jackson-Morgan,3,25184,Card,Female,24,75553
A18302,06-01-2026,29-09-2026,15-01-2026,Delivered,C7559,Brittany Henderson,India,New Mexico,Jessicaborough,P660,reveal,Fashion,Footwear,Price Ltd,4,39916,NetBanking,Female,41,159665
A18303,14-06-2026,14-03-2026,22-04-2026,Delivered,C5936,Debbie Gardner,India,Georgia,Grantburgh,P371,keep,Fashion,Footwear,Haley PLC,4,31044,UPI,Female,63,124174
A18304,07-05-2026,21-06-2026,24-04-2026,Delivered,C2617,Jesus Edwards,India,Alaska,Stuartton,P556,central,Fashion,Clothing,"Lambert, Frost and Palmer",2,45851,UPI,Male,27,91703
A18305,02-02-2026,17-12-2026,02-06-2026,Delivered,C1896,Stacy Grimes,India,South Carolina,South Anthony,P940,deal,Fashion,Footwear,"Nielsen, Warner and Mason",3,39586,UPI,Male,24,118758
A18306,10-10-2026,18-01-2026,06-12-2026,Delivered,C7987,Nathan Estrada,India,Missouri,Clarkchester,P322,system,Fashion,Clothing,Thompson LLC,3,30262,UPI,Female,22,90786
A18307,23-02-2026,16-08-2026,30-06-2026,Delivered,C9622,Richard Miller,India,Hawaii,Dixonbury,P154,only,Home,Kitchen,"Weber, Edwards and Richardson",2,12179,COD,Male,60,24358
A18308,20-08-2026,15-11-2026,05-07-2026,Delivered,C2439,George West,India,New Mexico,Mooreberg,P537,tough,Home,Kitchen,Campbell LLC,2,16386,UPI,Male,24,32772
A18309,20-09-2026,06-09-2026,15-03-2026,Delivered,C2663,Joanna Thompson,India,Delaware,Jacobtown,P940,music,Fashion,Footwear,Gibson-Gonzalez,2,34635,COD,Male,25,69269
A18310,10-09-2026,02-10-2026,03-08-2026,Delivered,C2909,Barbara Ramos,India,Minnesota,Sandrafort,P325,network,Fashion,Clothing,Stewart Ltd,3,13878,COD,Female,18,41634
A18311,16-08-2026,10-11-2026,21-01-2026,Delivered,C9036,Justin Jones,India,Montana,Cassandraport,P892,speak,Home,Furniture,"Davidson, Williams and Tran",4,2707,UPI,Female,46,10829
A18312,13-08-2026,07-03-2026,06-05-2026,Delivered,C4788,Thomas Bean,India,Connecticut,Port Erica,P239,wall,Fashion,Footwear,"Foster, Decker and Johnson",2,39976,NetBanking,Male,47,79951
A18313,21-09-2026,06-10-2026,09-10-2026,Delivered,C7547,Richard Coleman,India,Arizona,Jacquelinemouth,P232,hotel,Electronics,Accessories,Perry-Mendoza,5,11002,COD,Male,22,55011
A18314,03-08-2026,20-03-2026,22-06-2026,Delivered,C4698,Richard Lindsey,India,Oregon,North Jennifershire,P781,group,Fashion,Clothing,"Johnson, Nelson and Gordon",3,10545,COD,Male,64,31634
A18315,18-09-2026,13-08-2026,23-02-2026,Delivered,C4597,Jesse Wagner,India,Texas,Port Tinaland,P671,hard,Electronics,Laptop,Rodgers PLC,2,3985,Card,Female,55,7969
A18316,31-07-2026,17-09-2026,13-08-2026,Delivered,C9832,Daniel Perez,India,Connecticut,Gregorymouth,P110,doctor,Electronics,Accessories,Sanchez-Nicholson,5,48110,Card,Male,39,240549
A18317,01-07-2026,05-02-2026,30-10-2026,Delivered,C5044,Rodney Lee,India,New Jersey,West Frederick,P821,physical,Fashion,Clothing,Maldonado-Lopez,4,45707,NetBanking,Female,52,182828
A18318,17-01-2026,07-04-2026,20-10-2026,Delivered,C9706,Jonathan Garcia,India,Minnesota,Jillstad,P389,letter,Fashion,Footwear,"Henry, Austin and Richardson",2,13898,Card,Female,64,27795
A18319,24-11-2026,10-01-2026,11-10-2026,Delivered,C1138,Joseph Gonzales,India,Wisconsin,North Rebeccaside,P298,parent,Home,Furniture,"Colon, Moore and Adams",2,40823,NetBanking,Male,43,81646
A18320,10-05-2026,07-03-2026,10-09-2026,Delivered,C3105,Lisa Carey,India,Texas,Karenport,P569,policy,Electronics,Laptop,Hudson Group,2,7307,COD,Male,29,14613
A18321,29-11-2026,12-07-2026,04-09-2026,Delivered,C4640,Angela Love,India,Delaware,Lake Chelsea,P975,add,Electronics,Accessories,Woods Inc,5,5130,UPI,Female,20,25650
A18322,03-09-2026,04-01-2026,25-07-2026,Delivered,C7873,Kathleen Mckee,India,Vermont,South Kimberly,P455,enough,Fashion,Clothing,Morales Inc,1,18125,COD,Male,54,18125
A18323,13-05-2026,05-05-2026,19-08-2026,Delivered,C7848,Ashley Rogers,India,New Jersey,North Jeffreyton,P681,wide,Fashion,Footwear,Hardin-Tucker,4,46840,Card,Female,51,187362
A18324,03-11-2026,12-01-2026,11-04-2026,Delivered,C2709,Lucas Combs,India,Wisconsin,South Melissa,P447,born,Fashion,Footwear,Vang-Esparza,3,1499,Card,Male,27,4496
A18325,29-01-2026,27-06-2026,30-07-2026,Delivered,C3114,Jon Coleman,India,Arkansas,Garnerstad,P660,effect,Electronics,Laptop,Rodriguez and Sons,5,20209,UPI,Male,18,101043
A18326,03-02-2026,15-07-2026,18-06-2026,Delivered,C3379,Joseph Johnson,India,Indiana,Tatetown,P897,hair,Fashion,Footwear,Graham-Cardenas,3,49718,Card,Male,19,149153
A18327,02-01-2026,16-08-2026,02-03-2026,Delivered,C4356,Jessica Rogers,India,West Virginia,New Mark,P844,when,Fashion,Clothing,Miller-Snow,5,6001,NetBanking,Male,22,30005
A18328,22-07-2026,15-09-2026,14-03-2026,Delivered,C2800,Keith Johnson,India,Nevada,Lake Charleston,P473,special,Home,Kitchen,"Snow, Jimenez and Hammond",3,1980,UPI,Male,39,5941
